vg,vd,ids
0,4.5,0.00012364858
0.0025,4.5,0.00012389543
0.0061833333,4.5,0.00012425955
0.011659222,4.5,0.00012480189
0.019800044,4.5,0.00012561064
0.031902732,4.5,0.0001268192
0.049895394,4.5,0.00012863265
0.076644486,4.5,0.00013137683
0.11605482,4.5,0.00013556075
0.16605482,4.5,0.00014119951
0.21605482,4.5,0.00014730087
0.26605482,4.5,0.00015391914
0.31605482,4.5,0.00016105321
0.36605482,4.5,0.0001686502
0.41605482,4.5,0.00017663486
0.46605482,4.5,0.00018490988
0.5,4.5,0.00019064503
