lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,4.0,5.892902248900024
12.0,50.0,5.0,1e+16,0.0025,4.0,5.882967897384454
12.0,50.0,5.0,1e+16,0.0061833333,4.0,5.868358980003681
12.0,50.0,5.0,1e+16,0.011659222,4.0,5.8466990042005795
12.0,50.0,5.0,1e+16,0.019800044,4.0,5.814613998256874
12.0,50.0,5.0,1e+16,0.031902732,4.0,5.767125407472507
12.0,50.0,5.0,1e+16,0.049895394,4.0,5.6968280563157
12.0,50.0,5.0,1e+16,0.076644486,4.0,5.592430264219026
12.0,50.0,5.0,1e+16,0.11605482,4.0,5.437131678176293
12.0,50.0,5.0,1e+16,0.16605482,4.0,5.236239598889247
12.0,50.0,5.0,1e+16,0.21605482,4.0,5.0366604353201145
12.0,50.0,5.0,1e+16,0.26605482,4.0,4.85106277740565
12.0,50.0,5.0,1e+16,0.31605482,4.0,4.689546475901193
12.0,50.0,5.0,1e+16,0.36605482,4.0,4.554227077300099
12.0,50.0,5.0,1e+16,0.41605482,4.0,4.440929783986829
12.0,50.0,5.0,1e+16,0.46605482,4.0,4.34441268678722
12.0,50.0,5.0,1e+16,0.5,4.0,4.286522485935951
