lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1000000000000000.0,0.0,4.0,6.0821341388078585
12.0,50.0,5.0,1000000000000000.0,0.0025,4.0,6.071246324892497
12.0,50.0,5.0,1000000000000000.0,0.0061833333,4.0,6.055220613629383
12.0,50.0,5.0,1000000000000000.0,0.011659222,4.0,6.031426092622414
12.0,50.0,5.0,1000000000000000.0,0.019800044,4.0,5.996104529577462
12.0,50.0,5.0,1000000000000000.0,0.031902732,4.0,5.9436628834246665
12.0,50.0,5.0,1000000000000000.0,0.049895394,4.0,5.865690647250813
12.0,50.0,5.0,1000000000000000.0,0.076644486,4.0,5.749191526719958
12.0,50.0,5.0,1000000000000000.0,0.11605482,4.0,5.574567713726951
12.0,50.0,5.0,1000000000000000.0,0.16605482,4.0,5.347747304221909
12.0,50.0,5.0,1000000000000000.0,0.21605482,4.0,5.123493380307029
12.0,50.0,5.0,1000000000000000.0,0.26605482,4.0,4.91764418341718
12.0,50.0,5.0,1000000000000000.0,0.31605482,4.0,4.74152547652429
12.0,50.0,5.0,1000000000000000.0,0.36605482,4.0,4.596287851062213
12.0,50.0,5.0,1000000000000000.0,0.41605482,4.0,4.476073416350902
12.0,50.0,5.0,1000000000000000.0,0.46605482,4.0,4.374553360426792
12.0,50.0,5.0,1000000000000000.0,0.5,4.0,4.314033963694716
