lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+19,0.0,3.5,4.642542605939545
12.0,50.0,5.0,1e+19,0.0025,3.5,4.639431558138789
12.0,50.0,5.0,1e+19,0.0061833333,3.5,4.634867495806645
12.0,50.0,5.0,1e+19,0.011659222,3.5,4.628123993527319
12.0,50.0,5.0,1e+19,0.019800044,3.5,4.618186673089932
12.0,50.0,5.0,1e+19,0.031902732,3.5,4.603592503065412
12.0,50.0,5.0,1e+19,0.049895394,3.5,4.582239094899242
12.0,50.0,5.0,1e+19,0.076644486,3.5,4.551055517113079
12.0,50.0,5.0,1e+19,0.11605482,3.5,4.50565920038728
12.0,50.0,5.0,1e+19,0.16605482,3.5,4.447517597050572
12.0,50.0,5.0,1e+19,0.21605482,3.5,4.387608700410396
12.0,50.0,5.0,1e+19,0.26605482,3.5,4.3263156640992095
12.0,50.0,5.0,1e+19,0.31605482,3.5,4.2652772545246505
12.0,50.0,5.0,1e+19,0.36605482,3.5,4.206300966401797
12.0,50.0,5.0,1e+19,0.41605482,3.5,4.150625725689641
12.0,50.0,5.0,1e+19,0.46605482,3.5,4.0987551838171985
12.0,50.0,5.0,1e+19,0.5,3.5,4.065782987002962
