lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
13.2,55.0,5.5,1000000000000000.0,0.0,2.0,7.722395438057494
13.2,55.0,5.5,1000000000000000.0,0.0025,2.0,7.698911356826322
13.2,55.0,5.5,1000000000000000.0,0.0061833333,2.0,7.664145597991014
13.2,55.0,5.5,1000000000000000.0,0.011659222,2.0,7.6120981860705985
13.2,55.0,5.5,1000000000000000.0,0.019800044,2.0,7.533950943395123
13.2,55.0,5.5,1000000000000000.0,0.031902732,2.0,7.416186041014285
13.2,55.0,5.5,1000000000000000.0,0.049895394,2.0,7.23803645772918
13.2,55.0,5.5,1000000000000000.0,0.076404584,2.0,6.9706803159213395
13.2,55.0,5.5,1000000000000000.0,0.11546146,2.0,6.573408865074485
13.2,55.0,5.5,1000000000000000.0,0.16546146,2.0,6.080671925378529
13.2,55.0,5.5,1000000000000000.0,0.21546146,2.0,5.638996869380576
13.2,55.0,5.5,1000000000000000.0,0.26546146,2.0,5.277301374053601
13.2,55.0,5.5,1000000000000000.0,0.31546146,2.0,5.002999094089336
13.2,55.0,5.5,1000000000000000.0,0.36546146,2.0,4.797669708782082
13.2,55.0,5.5,1000000000000000.0,0.41546146,2.0,4.637041231266197
13.2,55.0,5.5,1000000000000000.0,0.46546146,2.0,4.506614411820937
13.2,55.0,5.5,1000000000000000.0,0.5,2.0,4.429724688977834
