lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,2000000000000000.0,0.0,1.5,8.03380959614084
12.0,50.0,5.0,2000000000000000.0,0.0025,1.5,8.011520373763075
12.0,50.0,5.0,2000000000000000.0,0.0061833333,1.5,7.978515894378679
12.0,50.0,5.0,2000000000000000.0,0.011659222,1.5,7.929084083495709
12.0,50.0,5.0,2000000000000000.0,0.019800044,1.5,7.854778910992502
12.0,50.0,5.0,2000000000000000.0,0.031902732,1.5,7.74254539647033
12.0,50.0,5.0,2000000000000000.0,0.049895394,1.5,7.571957908567306
12.0,50.0,5.0,2000000000000000.0,0.076404584,1.5,7.313428030740222
12.0,50.0,5.0,2000000000000000.0,0.11546146,1.5,6.921438101195903
12.0,50.0,5.0,2000000000000000.0,0.16546146,1.5,6.4167026875154685
12.0,50.0,5.0,2000000000000000.0,0.21546146,1.5,5.940173699587016
12.0,50.0,5.0,2000000000000000.0,0.26546146,1.5,5.529186422694862
12.0,50.0,5.0,2000000000000000.0,0.31546146,1.5,5.204270205037498
12.0,50.0,5.0,2000000000000000.0,0.36546146,1.5,4.957827666853695
12.0,50.0,5.0,2000000000000000.0,0.41546146,1.5,4.770179932257211
12.0,50.0,5.0,2000000000000000.0,0.46546146,1.5,4.622169742039544
12.0,50.0,5.0,2000000000000000.0,0.5,1.5,4.536471583328362
