lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1000000000000000.0,0.0,3.5,6.417617706943656
12.0,50.0,5.0,1000000000000000.0,0.0025,3.5,6.4050395031710545
12.0,50.0,5.0,1000000000000000.0,0.0061833333,3.5,6.386496615850144
12.0,50.0,5.0,1000000000000000.0,0.011659222,3.5,6.358900228196541
12.0,50.0,5.0,1000000000000000.0,0.019800044,3.5,6.317793025273041
12.0,50.0,5.0,1000000000000000.0,0.031902732,3.5,6.25640386315885
12.0,50.0,5.0,1000000000000000.0,0.049895394,3.5,6.164397120465166
12.0,50.0,5.0,1000000000000000.0,0.076644486,3.5,6.0252596467179345
12.0,50.0,5.0,1000000000000000.0,0.11605482,3.5,5.813934910328477
12.0,50.0,5.0,1000000000000000.0,0.16605482,3.5,5.5372723030843805
12.0,50.0,5.0,1000000000000000.0,0.21605482,3.5,5.266407802869435
12.0,50.0,5.0,1000000000000000.0,0.26605482,3.5,5.023617328612028
12.0,50.0,5.0,1000000000000000.0,0.31605482,3.5,4.821761895163135
12.0,50.0,5.0,1000000000000000.0,0.36605482,3.5,4.659515134781345
12.0,50.0,5.0,1000000000000000.0,0.41605482,3.5,4.52770807005518
12.0,50.0,5.0,1000000000000000.0,0.46605482,3.5,4.417977294411949
12.0,50.0,5.0,1000000000000000.0,0.5,3.5,4.353166309668354
