lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+18,0.0,5.0,4.849562599838289
12.0,50.0,5.0,1e+18,0.0025,5.0,4.8454920673438595
12.0,50.0,5.0,1e+18,0.0061833333,5.0,4.839520003898082
12.0,50.0,5.0,1e+18,0.011659222,5.0,4.830695431998632
12.0,50.0,5.0,1e+18,0.019800044,5.0,4.817689796248266
12.0,50.0,5.0,1e+18,0.031902732,5.0,4.798585995882442
12.0,50.0,5.0,1e+18,0.049895394,5.0,4.770628442282751
12.0,50.0,5.0,1e+18,0.076644486,5.0,4.72979355583183
12.0,50.0,5.0,1e+18,0.11605482,5.0,4.670361850379566
12.0,50.0,5.0,1e+18,0.16605482,5.0,4.594441121502768
12.0,50.0,5.0,1e+18,0.21605482,5.0,4.516759906542128
12.0,50.0,5.0,1e+18,0.26605482,5.0,4.438275624129843
12.0,50.0,5.0,1e+18,0.31605482,5.0,4.361448149248243
12.0,50.0,5.0,1e+18,0.36605482,5.0,4.288763015427262
12.0,50.0,5.0,1e+18,0.41605482,5.0,4.221539164590737
12.0,50.0,5.0,1e+18,0.46605482,5.0,4.160093205825616
12.0,50.0,5.0,1e+18,0.5,5.0,4.12154038889062
