lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,500000000000000.0,0.0,4.0,6.044700489095356
12.0,50.0,5.0,500000000000000.0,0.0025,4.0,6.0343601602399035
12.0,50.0,5.0,500000000000000.0,0.0061833333,4.0,6.019149689215801
12.0,50.0,5.0,500000000000000.0,0.011659222,4.0,5.996588027140965
12.0,50.0,5.0,500000000000000.0,0.019800044,4.0,5.963150700241856
12.0,50.0,5.0,500000000000000.0,0.031902732,4.0,5.913644120711054
12.0,50.0,5.0,500000000000000.0,0.049895394,4.0,5.840364540077096
12.0,50.0,5.0,500000000000000.0,0.076644486,4.0,5.731727569077242
12.0,50.0,5.0,500000000000000.0,0.11605482,4.0,5.570942759563833
12.0,50.0,5.0,500000000000000.0,0.16605482,4.0,5.36359294209879
12.0,50.0,5.0,500000000000000.0,0.21605482,4.0,5.155796279753959
12.0,50.0,5.0,500000000000000.0,0.26605482,4.0,4.959225558327003
12.0,50.0,5.0,500000000000000.0,0.31605482,4.0,4.785634775076643
12.0,50.0,5.0,500000000000000.0,0.36605482,4.0,4.638867423001004
12.0,50.0,5.0,500000000000000.0,0.41605482,4.0,4.516308655970631
12.0,50.0,5.0,500000000000000.0,0.46605482,4.0,4.413076865796097
12.0,50.0,5.0,500000000000000.0,0.5,4.0,4.351664134511574
