lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
10.8,45.0,4.5,1000000000000000.0,0.0,5.0,5.471367984384014
10.8,45.0,4.5,1000000000000000.0,0.0025,5.0,5.463781551160027
10.8,45.0,4.5,1000000000000000.0,0.0061833333,5.0,5.452650668548203
10.8,45.0,4.5,1000000000000000.0,0.011659222,5.0,5.436203169170914
10.8,45.0,4.5,1000000000000000.0,0.019800044,5.0,5.411966497546477
10.8,45.0,4.5,1000000000000000.0,0.031902732,5.0,5.376384009705554
10.8,45.0,4.5,1000000000000000.0,0.049895394,5.0,5.324386859080275
10.8,45.0,4.5,1000000000000000.0,0.076644486,5.0,5.248738137233797
10.8,45.0,4.5,1000000000000000.0,0.11605482,5.0,5.139537617320376
10.8,45.0,4.5,1000000000000000.0,0.16605482,5.0,5.002026692443318
10.8,45.0,4.5,1000000000000000.0,0.21605482,5.0,4.864326964465142
10.8,45.0,4.5,1000000000000000.0,0.26605482,5.0,4.730009011320274
10.8,45.0,4.5,1000000000000000.0,0.31605482,5.0,4.605232852291197
10.8,45.0,4.5,1000000000000000.0,0.36605482,5.0,4.494187021044772
10.8,45.0,4.5,1000000000000000.0,0.41605482,5.0,4.3971545594966575
10.8,45.0,4.5,1000000000000000.0,0.46605482,5.0,4.312695360314988
10.8,45.0,4.5,1000000000000000.0,0.5,5.0,4.261340307905103
