lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,2000000000000000.0,0.0,5.0,5.436316172518175
12.0,50.0,5.0,2000000000000000.0,0.0025,5.0,5.428930015792267
12.0,50.0,5.0,2000000000000000.0,0.0061833333,5.0,5.418093886977302
12.0,50.0,5.0,2000000000000000.0,0.011659222,5.0,5.402083840730328
12.0,50.0,5.0,2000000000000000.0,0.019800044,5.0,5.378494963321071
12.0,50.0,5.0,2000000000000000.0,0.031902732,5.0,5.343869845442799
12.0,50.0,5.0,2000000000000000.0,0.049895394,5.0,5.293289734691725
12.0,50.0,5.0,2000000000000000.0,0.076644486,5.0,5.2197272431413895
12.0,50.0,5.0,2000000000000000.0,0.11605482,5.0,5.1135609081784
12.0,50.0,5.0,2000000000000000.0,0.16605482,5.0,4.979843978281727
12.0,50.0,5.0,2000000000000000.0,0.21605482,5.0,4.845827972490395
12.0,50.0,5.0,2000000000000000.0,0.26605482,5.0,4.714872787922084
12.0,50.0,5.0,2000000000000000.0,0.31605482,5.0,4.592879087932593
12.0,50.0,5.0,2000000000000000.0,0.36605482,5.0,4.483970566386603
12.0,50.0,5.0,2000000000000000.0,0.41605482,5.0,4.388531705142315
12.0,50.0,5.0,2000000000000000.0,0.46605482,5.0,4.30525999768067
12.0,50.0,5.0,2000000000000000.0,0.5,5.0,4.254540996559749
