lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+18,0.0,2.5,6.192220577562932
12.0,50.0,5.0,1e+18,0.0025,2.5,6.1811359052411055
12.0,50.0,5.0,1e+18,0.0061833333,2.5,6.1648262927827275
12.0,50.0,5.0,1e+18,0.011659222,2.5,6.14062336867601
12.0,50.0,5.0,1e+18,0.019800044,2.5,6.104723348365633
12.0,50.0,5.0,1e+18,0.031902732,2.5,6.051469619410081
12.0,50.0,5.0,1e+18,0.049895394,2.5,5.972410393610773
12.0,50.0,5.0,1e+18,0.076644486,2.5,5.854474469318973
12.0,50.0,5.0,1e+18,0.11605482,2.5,5.677905096745947
12.0,50.0,5.0,1e+18,0.16605482,2.5,5.4471948628132125
12.0,50.0,5.0,1e+18,0.21605482,2.5,5.21619306914582
12.0,50.0,5.0,1e+18,0.26605482,2.5,5.001158312713646
12.0,50.0,5.0,1e+18,0.31605482,2.5,4.814804682617935
12.0,50.0,5.0,1e+18,0.36605482,2.5,4.659337543473514
12.0,50.0,5.0,1e+18,0.41605482,2.5,4.530539894718012
12.0,50.0,5.0,1e+18,0.46605482,2.5,4.422787479250469
12.0,50.0,5.0,1e+18,0.5,2.5,4.358985344326543
