lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+17,0.0,1.5,7.3122067435705835
12.0,50.0,5.0,8e+17,0.0025,1.5,7.295122022954125
12.0,50.0,5.0,8e+17,0.0061833333,1.5,7.269859549600823
12.0,50.0,5.0,8e+17,0.011659222,1.5,7.232099901247514
12.0,50.0,5.0,8e+17,0.019800044,1.5,7.175490476600144
12.0,50.0,5.0,8e+17,0.031902732,1.5,7.090192847875983
12.0,50.0,5.0,8e+17,0.049895394,1.5,6.960703969449937
12.0,50.0,5.0,8e+17,0.076644486,1.5,6.761917598398522
12.0,50.0,5.0,8e+17,0.11605482,1.5,6.455733193534662
12.0,50.0,5.0,8e+17,0.16605482,1.5,6.054418168391065
12.0,50.0,5.0,8e+17,0.21605482,1.5,5.667206755349296
12.0,50.0,5.0,8e+17,0.26605482,1.5,5.329106464170513
12.0,50.0,5.0,8e+17,0.31605482,1.5,5.056796613364684
12.0,50.0,5.0,8e+17,0.36605482,1.5,4.844242536979702
12.0,50.0,5.0,8e+17,0.41605482,1.5,4.677728158812767
12.0,50.0,5.0,8e+17,0.46605482,1.5,4.543705813624526
12.0,50.0,5.0,8e+17,0.5,1.5,4.466330161508698
