lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+16,0.0,1.5,7.741503179427442
12.0,50.0,5.0,8e+16,0.0025,1.5,7.721570091892875
12.0,50.0,5.0,8e+16,0.00615,1.5,7.692324569200706
12.0,50.0,5.0,8e+16,0.011576333,1.5,7.648528975495352
12.0,50.0,5.0,8e+16,0.019643482,1.5,7.582715068663519
12.0,50.0,5.0,8e+16,0.031636644,1.5,7.483249713435103
12.0,50.0,5.0,8e+16,0.049466477,1.5,7.331771772014742
12.0,50.0,5.0,8e+16,0.075735764,1.5,7.100992952979578
12.0,50.0,5.0,8e+16,0.11443918,1.5,6.7474659893289495
12.0,50.0,5.0,8e+16,0.16443918,1.5,6.281925890568916
12.0,50.0,5.0,8e+16,0.21443918,1.5,5.838069097749769
12.0,50.0,5.0,8e+16,0.26443918,1.5,5.453815221682537
12.0,50.0,5.0,8e+16,0.31443918,1.5,5.148391096946882
12.0,50.0,5.0,8e+16,0.36443918,1.5,4.9143866222267025
12.0,50.0,5.0,8e+16,0.41443918,1.5,4.734126426268426
12.0,50.0,5.0,8e+16,0.46443918,1.5,4.590798492982726
12.0,50.0,5.0,8e+16,0.5,1.5,4.505065587467295
