lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+17,0.0,4.5,5.363165338121138
12.0,50.0,5.0,1e+17,0.0025,4.5,5.356058849235697
12.0,50.0,5.0,1e+17,0.0061833333,4.5,5.345628656705449
12.0,50.0,5.0,1e+17,0.011659222,4.5,5.330207320874043
12.0,50.0,5.0,1e+17,0.019800044,4.5,5.307455932713066
12.0,50.0,5.0,1e+17,0.031902732,4.5,5.273985430887869
12.0,50.0,5.0,1e+17,0.049895394,4.5,5.224892714867138
12.0,50.0,5.0,1e+17,0.076644486,4.5,5.152925065871423
12.0,50.0,5.0,1e+17,0.11605482,4.5,5.047622290697446
12.0,50.0,5.0,1e+17,0.16605482,4.5,4.912822614610139
12.0,50.0,5.0,1e+17,0.21605482,4.5,4.777347871615422
12.0,50.0,5.0,1e+17,0.26605482,4.5,4.646672320469394
12.0,50.0,5.0,1e+17,0.31605482,4.5,4.526919310800615
12.0,50.0,5.0,1e+17,0.36605482,4.5,4.421308964260424
12.0,50.0,5.0,1e+17,0.41605482,4.5,4.32942226120737
12.0,50.0,5.0,1e+17,0.46605482,4.5,4.248985927303809
12.0,50.0,5.0,1e+17,0.5,4.5,4.1997811755247
