lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+18,0.0,1.0,7.226348229121227
12.0,50.0,5.0,5e+18,0.0025,1.0,7.209561867368809
12.0,50.0,5.0,5e+18,0.0061833333,1.0,7.184746147595187
12.0,50.0,5.0,5e+18,0.011659222,1.0,7.147662084153931
12.0,50.0,5.0,5e+18,0.019800044,1.0,7.0921116825396755
12.0,50.0,5.0,5e+18,0.031902732,1.0,7.008519502279485
12.0,50.0,5.0,5e+18,0.049895394,1.0,6.88192057492846
12.0,50.0,5.0,5e+18,0.076404584,1.0,6.690058444387069
12.0,50.0,5.0,5e+18,0.11546146,1.0,6.396516663428745
12.0,50.0,5.0,5e+18,0.16546146,1.0,6.010969861898793
12.0,50.0,5.0,5e+18,0.21546146,1.0,5.639141830817387
12.0,50.0,5.0,5e+18,0.26546146,1.0,5.313004897992747
12.0,50.0,5.0,5e+18,0.31546146,1.0,5.048341586210421
12.0,50.0,5.0,5e+18,0.36546146,1.0,4.839906228276331
12.0,50.0,5.0,5e+18,0.41546146,1.0,4.675560691867668
12.0,50.0,5.0,5e+18,0.46546146,1.0,4.5429888053084495
12.0,50.0,5.0,5e+18,0.5,1.0,4.4652008651269695
