lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+16,0.0,3.0,6.310566314695739
12.0,50.0,5.0,8e+16,0.0025,3.0,6.299026083495278
12.0,50.0,5.0,8e+16,0.0061833333,3.0,6.282030569012106
12.0,50.0,5.0,8e+16,0.011659222,3.0,6.256775442444258
12.0,50.0,5.0,8e+16,0.019800044,3.0,6.219240537626089
12.0,50.0,5.0,8e+16,0.031902732,3.0,6.163414702427465
12.0,50.0,5.0,8e+16,0.049895394,3.0,6.080226693212429
12.0,50.0,5.0,8e+16,0.076644486,3.0,5.955402076263283
12.0,50.0,5.0,8e+16,0.11605482,3.0,5.767354539791
12.0,50.0,5.0,8e+16,0.16605482,3.0,5.520601308113749
12.0,50.0,5.0,8e+16,0.21605482,3.0,5.27354750187651
12.0,50.0,5.0,8e+16,0.26605482,3.0,5.044839354690988
12.0,50.0,5.0,8e+16,0.31605482,3.0,4.848108084332679
12.0,50.0,5.0,8e+16,0.36605482,3.0,4.685778784198648
12.0,50.0,5.0,8e+16,0.41605482,3.0,4.552547260273025
12.0,50.0,5.0,8e+16,0.46605482,3.0,4.441650854865953
12.0,50.0,5.0,8e+16,0.5,3.0,4.37624188023934
