lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
15.6,65.0,6.5,1000000000000000.0,0.0,2.5,7.695380086395077
15.6,65.0,6.5,1000000000000000.0,0.0025,2.5,7.67994710763368
15.6,65.0,6.5,1000000000000000.0,0.0061833333,2.5,7.657220515205123
15.6,65.0,6.5,1000000000000000.0,0.011659222,2.5,7.623458809844185
15.6,65.0,6.5,1000000000000000.0,0.019800044,2.5,7.573322323503414
15.6,65.0,6.5,1000000000000000.0,0.031902732,2.5,7.498883611949921
15.6,65.0,6.5,1000000000000000.0,0.049895394,2.5,7.388518095135547
15.6,65.0,6.5,1000000000000000.0,0.076644486,2.5,7.225249556096765
15.6,65.0,6.5,1000000000000000.0,0.11605482,2.5,6.986773855365674
15.6,65.0,6.5,1000000000000000.0,0.16605482,2.5,6.68952269934314
15.6,65.0,6.5,1000000000000000.0,0.21605482,2.5,6.4014458815812905
15.6,65.0,6.5,1000000000000000.0,0.26605482,2.5,6.1262522787934754
15.6,65.0,6.5,1000000000000000.0,0.31605482,2.5,5.8682863721817
15.6,65.0,6.5,1000000000000000.0,0.36605482,2.5,5.631904283936995
15.6,65.0,6.5,1000000000000000.0,0.41605482,2.5,5.419781629443959
15.6,65.0,6.5,1000000000000000.0,0.46605482,2.5,5.232900001886778
15.6,65.0,6.5,1000000000000000.0,0.5,2.5,5.119771991286147
