lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,500000000000000.0,0.0,2.0,7.641573745003925
12.0,50.0,5.0,500000000000000.0,0.0025,2.0,7.622758150979912
12.0,50.0,5.0,500000000000000.0,0.0061833333,2.0,7.594887808675863
12.0,50.0,5.0,500000000000000.0,0.011659222,2.0,7.553109576490311
12.0,50.0,5.0,500000000000000.0,0.019800044,2.0,7.490252679104599
12.0,50.0,5.0,500000000000000.0,0.031902732,2.0,7.395120048399991
12.0,50.0,5.0,500000000000000.0,0.049895394,2.0,7.249892729767174
12.0,50.0,5.0,500000000000000.0,0.076404584,2.0,7.027806755097539
12.0,50.0,5.0,500000000000000.0,0.11546146,2.0,6.6856264050863645
12.0,50.0,5.0,500000000000000.0,0.16546146,2.0,6.23672196875111
12.0,50.0,5.0,500000000000000.0,0.21546146,2.0,5.807079261657716
12.0,50.0,5.0,500000000000000.0,0.26546146,2.0,5.433861513741956
12.0,50.0,5.0,500000000000000.0,0.31546146,2.0,5.13601279101467
12.0,50.0,5.0,500000000000000.0,0.36546146,2.0,4.907181878019813
12.0,50.0,5.0,500000000000000.0,0.41546146,2.0,4.730750397449941
12.0,50.0,5.0,500000000000000.0,0.46546146,2.0,4.590297468821639
12.0,50.0,5.0,500000000000000.0,0.5,2.0,4.508457845273589
