lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,0.5,8.877234210724655
12.0,50.0,5.0,1e+16,0.0025,0.5,8.844758971048094
12.0,50.0,5.0,1e+16,0.0061833333,0.5,8.796771724427561
12.0,50.0,5.0,1e+16,0.011659222,0.5,8.72509820426173
12.0,50.0,5.0,1e+16,0.019800044,0.5,8.617845914990095
12.0,50.0,5.0,1e+16,0.031794187,0.5,8.459093247323443
12.0,50.0,5.0,1e+16,0.049465559,0.5,8.225882067745925
12.0,50.0,5.0,1e+16,0.07550138,0.5,7.88555365859041
12.0,50.0,5.0,1e+16,0.11386082,0.5,7.392014957075085
12.0,50.0,5.0,1e+16,0.16386082,0.5,6.7706935226445175
12.0,50.0,5.0,1e+16,0.21386082,0.5,6.194732853787356
12.0,50.0,5.0,1e+16,0.26386082,0.5,5.698707856462327
12.0,50.0,5.0,1e+16,0.31386082,0.5,5.3145140779713955
12.0,50.0,5.0,1e+16,0.36386082,0.5,5.034701659207556
12.0,50.0,5.0,1e+16,0.41386082,0.5,4.827201213459397
12.0,50.0,5.0,1e+16,0.46386082,0.5,4.667248254090775
12.0,50.0,5.0,1e+16,0.5,0.5,4.572465514232075
