lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+18,0.0,0.5,8.112200469233084
12.0,50.0,5.0,5e+18,0.0025,0.5,8.09071809065066
12.0,50.0,5.0,5e+18,0.0061833333,0.5,8.05882305817353
12.0,50.0,5.0,5e+18,0.011659222,0.5,8.010855555082417
12.0,50.0,5.0,5e+18,0.019800044,0.5,7.938296629996485
12.0,50.0,5.0,5e+18,0.031902732,0.5,7.827699195314509
12.0,50.0,5.0,5e+18,0.049895394,0.5,7.657468127584039
12.0,50.0,5.0,5e+18,0.076404584,0.5,7.395132335070928
12.0,50.0,5.0,5e+18,0.11546146,0.5,6.988898356839057
12.0,50.0,5.0,5e+18,0.16546146,0.5,6.4605755635512025
12.0,50.0,5.0,5e+18,0.21546146,0.5,5.968515712531212
12.0,50.0,5.0,5e+18,0.26546146,0.5,5.551694064646155
12.0,50.0,5.0,5e+18,0.31546146,0.5,5.22472447008954
12.0,50.0,5.0,5e+18,0.36546146,0.5,4.975599516557119
12.0,50.0,5.0,5e+18,0.41546146,0.5,4.785072531833892
12.0,50.0,5.0,5e+18,0.46546146,0.5,4.634832818857044
12.0,50.0,5.0,5e+18,0.5,0.5,4.548094341685426
