lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
10.8,45.0,4.5,1000000000000000.0,0.0,3.0,6.7248445586651115
10.8,45.0,4.5,1000000000000000.0,0.0025,3.0,6.711471189529256
10.8,45.0,4.5,1000000000000000.0,0.0061833333,3.0,6.69173538509664
10.8,45.0,4.5,1000000000000000.0,0.011659222,3.0,6.662319354877837
10.8,45.0,4.5,1000000000000000.0,0.019800044,3.0,6.61841057852524
10.8,45.0,4.5,1000000000000000.0,0.031902732,3.0,6.552674937001593
10.8,45.0,4.5,1000000000000000.0,0.049895394,3.0,6.453630780496352
10.8,45.0,4.5,1000000000000000.0,0.076644486,3.0,6.30298454324739
10.8,45.0,4.5,1000000000000000.0,0.11605482,3.0,6.072050507075211
10.8,45.0,4.5,1000000000000000.0,0.16605482,3.0,5.765884700790248
10.8,45.0,4.5,1000000000000000.0,0.21605482,3.0,5.4612786738770405
10.8,45.0,4.5,1000000000000000.0,0.26605482,3.0,5.184873614519023
10.8,45.0,4.5,1000000000000000.0,0.31605482,3.0,4.9542626047099105
10.8,45.0,4.5,1000000000000000.0,0.36605482,3.0,4.769004696805578
10.8,45.0,4.5,1000000000000000.0,0.41605482,3.0,4.620689912661374
10.8,45.0,4.5,1000000000000000.0,0.46605482,3.0,4.499428366565755
10.8,45.0,4.5,1000000000000000.0,0.5,3.0,4.428664122942217
