lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+17,0.0,3.5,5.921404722808313
12.0,50.0,5.0,1e+17,0.0025,3.5,5.911274592592773
12.0,50.0,5.0,1e+17,0.0061833333,3.5,5.89637875525273
12.0,50.0,5.0,1e+17,0.011659222,3.5,5.874294325476831
12.0,50.0,5.0,1e+17,0.019800044,3.5,5.841582018266047
12.0,50.0,5.0,1e+17,0.031902732,3.5,5.793165573036756
12.0,50.0,5.0,1e+17,0.049895394,3.5,5.721498545890258
12.0,50.0,5.0,1e+17,0.076644486,3.5,5.615048091472517
12.0,50.0,5.0,1e+17,0.11605482,3.5,5.4566277810171275
12.0,50.0,5.0,1e+17,0.16605482,3.5,5.2515041673103555
12.0,50.0,5.0,1e+17,0.21605482,3.5,5.047925694914294
12.0,50.0,5.0,1e+17,0.26605482,3.5,4.859162495814903
12.0,50.0,5.0,1e+17,0.31605482,3.5,4.695123883960949
12.0,50.0,5.0,1e+17,0.36605482,3.5,4.557942532797227
12.0,50.0,5.0,1e+17,0.41605482,3.5,4.4432959384138915
12.0,50.0,5.0,1e+17,0.46605482,3.5,4.345844162232753
12.0,50.0,5.0,1e+17,0.5,3.5,4.287461512198463
