lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+19,0.0,1.0,4.968452099106816
12.0,50.0,5.0,3e+19,0.0025,1.0,4.963947485969183
12.0,50.0,5.0,3e+19,0.00615,1.0,4.957406415300549
12.0,50.0,5.0,3e+19,0.011576333,1.0,4.947757897754073
12.0,50.0,5.0,3e+19,0.019643482,1.0,4.933573881598212
12.0,50.0,5.0,3e+19,0.031636644,1.0,4.9128142649151085
12.0,50.0,5.0,3e+19,0.049306568,1.0,4.882834472901867
12.0,50.0,5.0,3e+19,0.075340257,1.0,4.839653460634474
12.0,50.0,5.0,3e+19,0.11369656,1.0,4.77706212111985
12.0,50.0,5.0,3e+19,0.16369656,1.0,4.695033990578297
12.0,50.0,5.0,3e+19,0.21369656,1.0,4.611383530565933
12.0,50.0,5.0,3e+19,0.26369656,1.0,4.527778588753391
12.0,50.0,5.0,3e+19,0.31369656,1.0,4.447196103265219
12.0,50.0,5.0,3e+19,0.36369656,1.0,4.372105435274179
12.0,50.0,5.0,3e+19,0.41369656,1.0,4.30346387501623
12.0,50.0,5.0,3e+19,0.46369656,1.0,4.241369756410738
12.0,50.0,5.0,3e+19,0.5,1.0,4.200106986574797
