lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1500000000000000.0,0.0,1.5,8.048029208386714
12.0,50.0,5.0,1500000000000000.0,0.0025,1.5,8.025616454552827
12.0,50.0,5.0,1500000000000000.0,0.0061833333,1.5,7.992429644920981
12.0,50.0,5.0,1500000000000000.0,0.011659222,1.5,7.942721397223372
12.0,50.0,5.0,1500000000000000.0,0.019800044,1.5,7.868009009194916
12.0,50.0,5.0,1500000000000000.0,0.031902732,1.5,7.75517326925011
12.0,50.0,5.0,1500000000000000.0,0.049895394,1.5,7.583704919069411
12.0,50.0,5.0,1500000000000000.0,0.076404584,1.5,7.323939641745273
12.0,50.0,5.0,1500000000000000.0,0.11546146,1.5,6.93031943672215
12.0,50.0,5.0,1500000000000000.0,0.16546146,1.5,6.42379429296239
12.0,50.0,5.0,1500000000000000.0,0.21546146,1.5,5.945715049769625
12.0,50.0,5.0,1500000000000000.0,0.26546146,1.5,5.533381347682596
12.0,50.0,5.0,1500000000000000.0,0.31546146,1.5,5.2074103243585625
12.0,50.0,5.0,1500000000000000.0,0.36546146,1.5,4.960273420211217
12.0,50.0,5.0,1500000000000000.0,0.41546146,1.5,4.772211472454145
12.0,50.0,5.0,1500000000000000.0,0.46546146,1.5,4.62394989882691
12.0,50.0,5.0,1500000000000000.0,0.5,1.5,4.538135913341315
