lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+19,0.0,5.0,4.295592201280317
12.0,50.0,5.0,1e+19,0.0025,5.0,4.293768532775558
12.0,50.0,5.0,1e+19,0.0061833333,5.0,4.291088912804342
12.0,50.0,5.0,1e+19,0.011659222,5.0,4.28712056181722
12.0,50.0,5.0,1e+19,0.019800044,5.0,4.281252518539038
12.0,50.0,5.0,1e+19,0.031902732,5.0,4.272592093474558
12.0,50.0,5.0,1e+19,0.049895394,5.0,4.259833971982475
12.0,50.0,5.0,1e+19,0.076644486,5.0,4.2410288765977695
12.0,50.0,5.0,1e+19,0.11605482,5.0,4.213369004823696
12.0,50.0,5.0,1e+19,0.16605482,5.0,4.177644553829686
12.0,50.0,5.0,1e+19,0.21605482,5.0,4.140596947883644
12.0,50.0,5.0,1e+19,0.26605482,5.0,4.102219910078061
12.0,50.0,5.0,1e+19,0.31605482,5.0,4.063117776285156
12.0,50.0,5.0,1e+19,0.36605482,5.0,4.02415418684181
12.0,50.0,5.0,1e+19,0.41605482,5.0,3.9861495642783824
12.0,50.0,5.0,1e+19,0.46605482,5.0,3.9496320777476317
12.0,50.0,5.0,1e+19,0.5,5.0,3.925818356214188
