lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+18,0.0,1.5,6.508929156687345
12.0,50.0,5.0,5e+18,0.0025,1.5,6.495910559774041
12.0,50.0,5.0,5e+18,0.00615,1.5,6.476912209617796
12.0,50.0,5.0,5e+18,0.011576333,1.5,6.448679187249453
12.0,50.0,5.0,5e+18,0.019643482,1.5,6.406717201279395
12.0,50.0,5.0,5e+18,0.031636644,1.5,6.344301494433139
12.0,50.0,5.0,5e+18,0.049466477,1.5,6.251260497852633
12.0,50.0,5.0,5e+18,0.075735764,1.5,6.113040332130528
12.0,50.0,5.0,5e+18,0.11443918,1.5,5.90532222011708
12.0,50.0,5.0,5e+18,0.16443918,1.5,5.629694836785106
12.0,50.0,5.0,5e+18,0.21443918,1.5,5.356924079424591
12.0,50.0,5.0,5e+18,0.26443918,1.5,5.108022071159709
12.0,50.0,5.0,5e+18,0.31443918,1.5,4.897022497547747
12.0,50.0,5.0,5e+18,0.36443918,1.5,4.72432758238625
12.0,50.0,5.0,5e+18,0.41443918,1.5,4.58355988009418
12.0,50.0,5.0,5e+18,0.46443918,1.5,4.467248881412332
12.0,50.0,5.0,5e+18,0.5,1.5,4.396039812178865
