lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,2000000000000000.0,0.0,1.0,8.489862170840889
12.0,50.0,5.0,2000000000000000.0,0.0025,1.0,8.462582542335968
12.0,50.0,5.0,2000000000000000.0,0.0061833333,1.0,8.422296538934317
12.0,50.0,5.0,2000000000000000.0,0.011659222,1.0,8.362208180667615
12.0,50.0,5.0,2000000000000000.0,0.019800044,1.0,8.272463549515622
12.0,50.0,5.0,2000000000000000.0,0.031902732,1.0,8.138188475824828
12.0,50.0,5.0,2000000000000000.0,0.049734025,1.0,7.938847483707809
12.0,50.0,5.0,2000000000000000.0,0.076005464,1.0,7.643045440189774
12.0,50.0,5.0,2000000000000000.0,0.11436177,1.0,7.209633446812604
12.0,50.0,5.0,2000000000000000.0,0.16436177,1.0,6.651738237462151
12.0,50.0,5.0,2000000000000000.0,0.21436177,1.0,6.125257898162546
12.0,50.0,5.0,2000000000000000.0,0.26436177,1.0,5.666762184542385
12.0,50.0,5.0,2000000000000000.0,0.31436177,1.0,5.303539113537649
12.0,50.0,5.0,2000000000000000.0,0.36436177,1.0,5.0308315895169375
12.0,50.0,5.0,2000000000000000.0,0.41436177,1.0,4.826820085741394
12.0,50.0,5.0,2000000000000000.0,0.46436177,1.0,4.668257878192163
12.0,50.0,5.0,2000000000000000.0,0.5,1.0,4.574713058652338
