lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,800000000000000.0,0.0,5.0,5.481984139228163
12.0,50.0,5.0,800000000000000.0,0.0025,5.0,5.474337314039553
12.0,50.0,5.0,800000000000000.0,0.0061833333,5.0,5.463117522961023
12.0,50.0,5.0,800000000000000.0,0.011659222,5.0,5.446538079162501
12.0,50.0,5.0,800000000000000.0,0.019800044,5.0,5.422105733679127
12.0,50.0,5.0,800000000000000.0,0.031902732,5.0,5.38623426557387
12.0,50.0,5.0,800000000000000.0,0.049895394,5.0,5.333808433889372
12.0,50.0,5.0,800000000000000.0,0.076644486,5.0,5.2575275869385205
12.0,50.0,5.0,800000000000000.0,0.11605482,5.0,5.147405384826041
12.0,50.0,5.0,800000000000000.0,0.16605482,5.0,5.008741136311853
12.0,50.0,5.0,800000000000000.0,0.21605482,5.0,4.869919869193127
12.0,50.0,5.0,800000000000000.0,0.26605482,5.0,4.734578313997698
12.0,50.0,5.0,800000000000000.0,0.31605482,5.0,4.608960233476588
12.0,50.0,5.0,800000000000000.0,0.36605482,5.0,4.497267983963965
12.0,50.0,5.0,800000000000000.0,0.41605482,5.0,4.399755653564643
12.0,50.0,5.0,800000000000000.0,0.46605482,5.0,4.314938549861247
12.0,50.0,5.0,800000000000000.0,0.5,5.0,4.263390100398661
