lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
13.2,55.0,5.5,1000000000000000.0,0.0,5.0,5.637415937857762
13.2,55.0,5.5,1000000000000000.0,0.0025,5.0,5.628741607413587
13.2,55.0,5.5,1000000000000000.0,0.0061833333,5.0,5.615982751961308
13.2,55.0,5.5,1000000000000000.0,0.011659222,5.0,5.5970573871730975
13.2,55.0,5.5,1000000000000000.0,0.019800044,5.0,5.5690040781524575
13.2,55.0,5.5,1000000000000000.0,0.031902732,5.0,5.527434594531996
13.2,55.0,5.5,1000000000000000.0,0.049895394,5.0,5.465781247073553
13.2,55.0,5.5,1000000000000000.0,0.076644486,5.0,5.373907631153757
13.2,55.0,5.5,1000000000000000.0,0.11605482,5.0,5.2366995430069565
13.2,55.0,5.5,1000000000000000.0,0.16605482,5.0,5.0589605500369235
13.2,55.0,5.5,1000000000000000.0,0.21605482,5.0,4.883259232197579
13.2,55.0,5.5,1000000000000000.0,0.26605482,5.0,4.720361409190134
13.2,55.0,5.5,1000000000000000.0,0.31605482,5.0,4.578123162043631
13.2,55.0,5.5,1000000000000000.0,0.36605482,5.0,4.4580754670025575
13.2,55.0,5.5,1000000000000000.0,0.41605482,5.0,4.356087136298341
13.2,55.0,5.5,1000000000000000.0,0.46605482,5.0,4.267986333703768
13.2,55.0,5.5,1000000000000000.0,0.5,5.0,4.214554152663213
