lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,5.0,5.374731279136899
12.0,50.0,5.0,1e+16,0.0025,5.0,5.367512601824085
12.0,50.0,5.0,1e+16,0.0061833333,5.0,5.356917184010284
12.0,50.0,5.0,1e+16,0.011659222,5.0,5.34125114872981
12.0,50.0,5.0,1e+16,0.019800044,5.0,5.318141670685112
12.0,50.0,5.0,1e+16,0.031902732,5.0,5.284153957914256
12.0,50.0,5.0,1e+16,0.049895394,5.0,5.234325195319056
12.0,50.0,5.0,1e+16,0.076644486,5.0,5.161359836272604
12.0,50.0,5.0,1e+16,0.11605482,5.0,5.054848959819927
12.0,50.0,5.0,1e+16,0.16605482,5.0,4.918969705999448
12.0,50.0,5.0,1e+16,0.21605482,5.0,4.782664899531911
12.0,50.0,5.0,1e+16,0.26605482,5.0,4.651160193728204
12.0,50.0,5.0,1e+16,0.31605482,5.0,4.5306772973875065
12.0,50.0,5.0,1e+16,0.36605482,5.0,4.424696297063708
12.0,50.0,5.0,1e+16,0.41605482,5.0,4.332544319936056
12.0,50.0,5.0,1e+16,0.46605482,5.0,4.251955756021256
12.0,50.0,5.0,1e+16,0.5,5.0,4.202686178449874
