lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+19,0.0,2.0,5.433139379998998
12.0,50.0,5.0,1e+19,0.0025,2.0,5.425728581718367
12.0,50.0,5.0,1e+19,0.0061833333,2.0,5.414866614978043
12.0,50.0,5.0,1e+19,0.011659222,2.0,5.398841355256878
12.0,50.0,5.0,1e+19,0.019800044,2.0,5.375277694968925
12.0,50.0,5.0,1e+19,0.031902732,2.0,5.3407874134851685
12.0,50.0,5.0,1e+19,0.049734025,2.0,5.291014433842542
12.0,50.0,5.0,1e+19,0.076005464,2.0,5.219495643012455
12.0,50.0,5.0,1e+19,0.11471205,2.0,5.116411469990731
12.0,50.0,5.0,1e+19,0.16471205,2.0,4.983748593158766
12.0,50.0,5.0,1e+19,0.21471205,2.0,4.850330409628076
12.0,50.0,5.0,1e+19,0.26471205,2.0,4.720071280835262
12.0,50.0,5.0,1e+19,0.31471205,2.0,4.598943636067552
12.0,50.0,5.0,1e+19,0.36471205,2.0,4.490593783516694
12.0,50.0,5.0,1e+19,0.41471205,2.0,4.395345416843764
12.0,50.0,5.0,1e+19,0.46471205,2.0,4.311911810105588
12.0,50.0,5.0,1e+19,0.5,2.0,4.259261240121039
