lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+18,0.0,2.5,5.5121376214393925
12.0,50.0,5.0,5e+18,0.0025,2.5,5.504455468200472
12.0,50.0,5.0,5e+18,0.0061833333,2.5,5.493188039350027
12.0,50.0,5.0,5e+18,0.011659222,2.5,5.476545414728903
12.0,50.0,5.0,5e+18,0.019800044,2.5,5.45203386584367
12.0,50.0,5.0,5e+18,0.031902732,2.5,5.416064163539796
12.0,50.0,5.0,5e+18,0.049895394,2.5,5.36349193399484
12.0,50.0,5.0,5e+18,0.076404584,2.5,5.287498522447912
12.0,50.0,5.0,5e+18,0.11546146,2.5,5.177012792711607
12.0,50.0,5.0,5e+18,0.16546146,2.5,5.034748492064418
12.0,50.0,5.0,5e+18,0.21546146,2.5,4.8910115764858
12.0,50.0,5.0,5e+18,0.26546146,2.5,4.751216977737429
12.0,50.0,5.0,5e+18,0.31546146,2.5,4.6222277336423625
12.0,50.0,5.0,5e+18,0.36546146,2.5,4.5078111609484415
12.0,50.0,5.0,5e+18,0.41546146,2.5,4.408047145239493
12.0,50.0,5.0,5e+18,0.46546146,2.5,4.321260960741138
12.0,50.0,5.0,5e+18,0.5,2.5,4.267749653414912
