lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+18,0.0,1.5,6.808947718946306
12.0,50.0,5.0,3e+18,0.0025,1.5,6.794526316203528
12.0,50.0,5.0,3e+18,0.00615,1.5,6.7734463618621055
12.0,50.0,5.0,3e+18,0.011576333,1.5,6.742047594029063
12.0,50.0,5.0,3e+18,0.019643482,1.5,6.695217649433835
12.0,50.0,5.0,3e+18,0.031636644,1.5,6.62519670180626
12.0,50.0,5.0,3e+18,0.049466477,1.5,6.520021761692963
12.0,50.0,5.0,3e+18,0.075735764,1.5,6.36205993853424
12.0,50.0,5.0,3e+18,0.11443918,1.5,6.121536131526659
12.0,50.0,5.0,3e+18,0.16443918,1.5,5.799725049815704
12.0,50.0,5.0,3e+18,0.21443918,1.5,5.48301821315866
12.0,50.0,5.0,3e+18,0.26443918,1.5,5.199007630552402
12.0,50.0,5.0,3e+18,0.31443918,1.5,4.963224714592309
12.0,50.0,5.0,3e+18,0.36443918,1.5,4.774102879922134
12.0,50.0,5.0,3e+18,0.41443918,1.5,4.622447396775282
12.0,50.0,5.0,3e+18,0.46443918,1.5,4.498610771957263
12.0,50.0,5.0,3e+18,0.5,1.5,4.423300326152377
