lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1500000000000000.0,0.0,4.5,5.694744465408904
12.0,50.0,5.0,1500000000000000.0,0.0025,4.5,5.686045465702548
12.0,50.0,5.0,1500000000000000.0,0.0061833333,4.5,5.673270359289919
12.0,50.0,5.0,1500000000000000.0,0.011659222,4.5,5.654367318918441
12.0,50.0,5.0,1500000000000000.0,0.019800044,4.5,5.626455234780257
12.0,50.0,5.0,1500000000000000.0,0.031902732,4.5,5.585354634772204
12.0,50.0,5.0,1500000000000000.0,0.049895394,4.5,5.525030742420645
12.0,50.0,5.0,1500000000000000.0,0.076644486,4.5,5.4366954805203935
12.0,50.0,5.0,1500000000000000.0,0.11605482,4.5,5.308100664283018
12.0,50.0,5.0,1500000000000000.0,0.16605482,4.5,5.144701245641561
12.0,50.0,5.0,1500000000000000.0,0.21605482,4.5,4.9810614949806
12.0,50.0,5.0,1500000000000000.0,0.26605482,4.5,4.823329142071623
12.0,50.0,5.0,1500000000000000.0,0.31605482,4.5,4.679653278179189
12.0,50.0,5.0,1500000000000000.0,0.36605482,4.5,4.554426774390995
12.0,50.0,5.0,1500000000000000.0,0.41605482,4.5,4.447063370673768
12.0,50.0,5.0,1500000000000000.0,0.46605482,4.5,4.354846172214378
12.0,50.0,5.0,1500000000000000.0,0.5,4.5,4.29928799500351
