lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+17,0.0,5.0,4.886904817326046
12.0,50.0,5.0,8e+17,0.0025,5.0,4.882642351317193
12.0,50.0,5.0,8e+17,0.0061833333,5.0,4.876389018312112
12.0,50.0,5.0,8e+17,0.011659222,5.0,4.8671493548016675
12.0,50.0,5.0,8e+17,0.019800044,5.0,4.853534090594803
12.0,50.0,5.0,8e+17,0.031902732,5.0,4.833539809270914
12.0,50.0,5.0,8e+17,0.049895394,5.0,4.8042913961921165
12.0,50.0,5.0,8e+17,0.076644486,5.0,4.761601784149757
12.0,50.0,5.0,8e+17,0.11605482,5.0,4.699518430101672
12.0,50.0,5.0,8e+17,0.16605482,5.0,4.620296057076988
12.0,50.0,5.0,8e+17,0.21605482,5.0,4.539347174445285
12.0,50.0,5.0,8e+17,0.26605482,5.0,4.457745205037436
12.0,50.0,5.0,8e+17,0.31605482,5.0,4.378128230185995
12.0,50.0,5.0,8e+17,0.36605482,5.0,4.303083025537854
12.0,50.0,5.0,8e+17,0.41605482,5.0,4.233946970612102
12.0,50.0,5.0,8e+17,0.46605482,5.0,4.170961774859797
12.0,50.0,5.0,8e+17,0.5,5.0,4.131525134104039
