lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
13.2,55.0,5.5,1000000000000000.0,0.0,1.0,8.417191937924699
13.2,55.0,5.5,1000000000000000.0,0.0025,1.0,8.38694511159497
13.2,55.0,5.5,1000000000000000.0,0.0061833333,1.0,8.342344479244453
13.2,55.0,5.5,1000000000000000.0,0.011659222,1.0,8.275964148509823
13.2,55.0,5.5,1000000000000000.0,0.019800044,1.0,8.177136795030098
13.2,55.0,5.5,1000000000000000.0,0.031902732,1.0,8.02997972067688
13.2,55.0,5.5,1000000000000000.0,0.049734025,1.0,7.812930474697216
13.2,55.0,5.5,1000000000000000.0,0.076005464,1.0,7.493597559797749
13.2,55.0,5.5,1000000000000000.0,0.11436177,1.0,7.031845773299759
13.2,55.0,5.5,1000000000000000.0,0.16436177,1.0,6.450926643103762
13.2,55.0,5.5,1000000000000000.0,0.21436177,1.0,5.921508998008568
13.2,55.0,5.5,1000000000000000.0,0.26436177,1.0,5.481076187481045
13.2,55.0,5.5,1000000000000000.0,0.31436177,1.0,5.151055295379831
13.2,55.0,5.5,1000000000000000.0,0.36436177,1.0,4.91041670345763
13.2,55.0,5.5,1000000000000000.0,0.41436177,1.0,4.727248003426213
13.2,55.0,5.5,1000000000000000.0,0.46436177,1.0,4.582242596830465
13.2,55.0,5.5,1000000000000000.0,0.5,1.0,4.495692596198836
