lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,2000000000000000.0,0.0,4.0,5.9638987255705445
12.0,50.0,5.0,2000000000000000.0,0.0025,4.0,5.953945245422833
12.0,50.0,5.0,2000000000000000.0,0.0061833333,4.0,5.939308844056377
12.0,50.0,5.0,2000000000000000.0,0.011659222,4.0,5.917609981666081
12.0,50.0,5.0,2000000000000000.0,0.019800044,4.0,5.885476216977619
12.0,50.0,5.0,2000000000000000.0,0.031902732,4.0,5.837954159038627
12.0,50.0,5.0,2000000000000000.0,0.049895394,4.0,5.767732159019558
12.0,50.0,5.0,2000000000000000.0,0.076644486,4.0,5.663878406948953
12.0,50.0,5.0,2000000000000000.0,0.11605482,4.0,5.510631085305414
12.0,50.0,5.0,2000000000000000.0,0.16605482,4.0,5.3134843848520825
12.0,50.0,5.0,2000000000000000.0,0.21605482,4.0,5.115826796401365
12.0,50.0,5.0,2000000000000000.0,0.26605482,4.0,4.928100989293631
12.0,50.0,5.0,2000000000000000.0,0.31605482,4.0,4.761315326085415
12.0,50.0,5.0,2000000000000000.0,0.36605482,4.0,4.619400491675731
12.0,50.0,5.0,2000000000000000.0,0.41605482,4.0,4.500175517899569
12.0,50.0,5.0,2000000000000000.0,0.46605482,4.0,4.3993242568436495
12.0,50.0,5.0,2000000000000000.0,0.5,4.0,4.3391691721128005
