lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,800000000000000.0,0.0,2.0,7.617493237735311
12.0,50.0,5.0,800000000000000.0,0.0025,2.0,7.598842439110634
12.0,50.0,5.0,800000000000000.0,0.0061833333,2.0,7.571222100074748
12.0,50.0,5.0,800000000000000.0,0.011659222,2.0,7.529830481395419
12.0,50.0,5.0,800000000000000.0,0.019800044,2.0,7.467541678938834
12.0,50.0,5.0,800000000000000.0,0.031902732,2.0,7.373283396823386
12.0,50.0,5.0,800000000000000.0,0.049895394,2.0,7.229399326192805
12.0,50.0,5.0,800000000000000.0,0.076644486,2.0,7.007302345062293
12.0,50.0,5.0,800000000000000.0,0.11605482,2.0,6.664829129395347
12.0,50.0,5.0,800000000000000.0,0.16605482,2.0,6.219279391831846
12.0,50.0,5.0,800000000000000.0,0.21605482,2.0,5.792959996752553
12.0,50.0,5.0,800000000000000.0,0.26605482,2.0,5.422919066991636
12.0,50.0,5.0,800000000000000.0,0.31605482,2.0,5.1276553309511375
12.0,50.0,5.0,800000000000000.0,0.36605482,2.0,4.900657190462325
12.0,50.0,5.0,800000000000000.0,0.41605482,2.0,4.725421458524991
12.0,50.0,5.0,800000000000000.0,0.46605482,2.0,4.585761648895445
12.0,50.0,5.0,800000000000000.0,0.5,2.0,4.505634045095443
