lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+16,0.0,4.5,5.431612367265307
12.0,50.0,5.0,5e+16,0.0025,4.5,5.424377062175732
12.0,50.0,5.0,5e+16,0.0061833333,4.5,5.4137598871168775
12.0,50.0,5.0,5e+16,0.011659222,4.5,5.398067786046628
12.0,50.0,5.0,5e+16,0.019800044,4.5,5.374935002715676
12.0,50.0,5.0,5e+16,0.031902732,4.5,5.340948992715468
12.0,50.0,5.0,5e+16,0.049895394,4.5,5.2912189972520025
12.0,50.0,5.0,5e+16,0.076644486,4.5,5.218670334842427
12.0,50.0,5.0,5e+16,0.11605482,4.5,5.1134237723533635
12.0,50.0,5.0,5e+16,0.16605482,4.5,4.979827726303546
12.0,50.0,5.0,5e+16,0.21605482,4.5,4.845276476153042
12.0,50.0,5.0,5e+16,0.26605482,4.5,4.713806117505892
12.0,50.0,5.0,5e+16,0.31605482,4.5,4.591420450806916
12.0,50.0,5.0,5e+16,0.36605482,4.5,4.482150420030481
12.0,50.0,5.0,5e+16,0.41605482,4.5,4.386458082210782
12.0,50.0,5.0,5e+16,0.46605482,4.5,4.302836111571813
12.0,50.0,5.0,5e+16,0.5,4.5,4.251903223196973
