lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
13.2,55.0,5.5,1000000000000000.0,0.0,2.5,7.33605704879484
13.2,55.0,5.5,1000000000000000.0,0.0025,2.5,7.316501485199225
13.2,55.0,5.5,1000000000000000.0,0.0061833333,2.5,7.287530795332831
13.2,55.0,5.5,1000000000000000.0,0.011659222,2.5,7.244109243345208
13.2,55.0,5.5,1000000000000000.0,0.019800044,2.5,7.178775396438038
13.2,55.0,5.5,1000000000000000.0,0.031902732,2.5,7.079927768955116
13.2,55.0,5.5,1000000000000000.0,0.049895394,2.5,6.9292985212324565
13.2,55.0,5.5,1000000000000000.0,0.076404584,2.5,6.700375830142135
13.2,55.0,5.5,1000000000000000.0,0.11546146,2.5,6.353750686540343
13.2,55.0,5.5,1000000000000000.0,0.16546146,2.5,5.915559929593649
13.2,55.0,5.5,1000000000000000.0,0.21546146,2.5,5.518545776133156
13.2,55.0,5.5,1000000000000000.0,0.26546146,2.5,5.190732977254476
13.2,55.0,5.5,1000000000000000.0,0.31546146,2.5,4.938518493519088
13.2,55.0,5.5,1000000000000000.0,0.36546146,2.5,4.746950004127591
13.2,55.0,5.5,1000000000000000.0,0.41546146,2.5,4.5955240054877295
13.2,55.0,5.5,1000000000000000.0,0.46546146,2.5,4.471482481538691
13.2,55.0,5.5,1000000000000000.0,0.5,2.5,4.397901575311041
