lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+18,0.0,3.5,5.476006211803176
12.0,50.0,5.0,1e+18,0.0025,3.5,5.468682044434714
12.0,50.0,5.0,1e+18,0.0061833333,3.5,5.4579327360935626
12.0,50.0,5.0,1e+18,0.011659222,3.5,5.442041246358726
12.0,50.0,5.0,1e+18,0.019800044,3.5,5.418602572942195
12.0,50.0,5.0,1e+18,0.031902732,3.5,5.384131294165204
12.0,50.0,5.0,1e+18,0.049895394,3.5,5.333578014749989
12.0,50.0,5.0,1e+18,0.076644486,3.5,5.2595299267054845
12.0,50.0,5.0,1e+18,0.11605482,3.5,5.151320554988738
12.0,50.0,5.0,1e+18,0.16605482,3.5,5.0125315717751135
12.0,50.0,5.0,1e+18,0.21605482,3.5,4.871952639423911
12.0,50.0,5.0,1e+18,0.26605482,3.5,4.734938969383314
12.0,50.0,5.0,1e+18,0.31605482,3.5,4.608172399744925
12.0,50.0,5.0,1e+18,0.36605482,3.5,4.495495808891833
12.0,50.0,5.0,1e+18,0.41605482,3.5,4.3970801647593705
12.0,50.0,5.0,1e+18,0.46605482,3.5,4.311359847246364
12.0,50.0,5.0,1e+18,0.5,3.5,4.259289556203456
