lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,500000000000000.0,0.0,3.0,6.765942081499031
12.0,50.0,5.0,500000000000000.0,0.0025,3.0,6.752388207222358
12.0,50.0,5.0,500000000000000.0,0.0061833333,3.0,6.7323826793749095
12.0,50.0,5.0,500000000000000.0,0.011659222,3.0,6.702558095653302
12.0,50.0,5.0,500000000000000.0,0.019800044,3.0,6.658022541230803
12.0,50.0,5.0,500000000000000.0,0.031902732,3.0,6.591285776117164
12.0,50.0,5.0,500000000000000.0,0.049895394,3.0,6.490667692762155
12.0,50.0,5.0,500000000000000.0,0.076644486,3.0,6.337409961133647
12.0,50.0,5.0,500000000000000.0,0.11605482,3.0,6.102133799228124
12.0,50.0,5.0,500000000000000.0,0.16605482,3.0,5.789988672185467
12.0,50.0,5.0,500000000000000.0,0.21605482,3.0,5.479716917815881
12.0,50.0,5.0,500000000000000.0,0.26605482,3.0,5.198632921831444
12.0,50.0,5.0,500000000000000.0,0.31605482,3.0,4.964702291394173
12.0,50.0,5.0,500000000000000.0,0.36605482,3.0,4.777218597579564
12.0,50.0,5.0,500000000000000.0,0.41605482,3.0,4.627473715033173
12.0,50.0,5.0,500000000000000.0,0.46605482,3.0,4.505226587674333
12.0,50.0,5.0,500000000000000.0,0.5,3.0,4.433960579356541
