lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+16,0.0,2.0,7.280021839300877
12.0,50.0,5.0,5e+16,0.0025,2.0,7.263435008214909
12.0,50.0,5.0,5e+16,0.0061833333,2.0,7.238908562576448
12.0,50.0,5.0,5e+16,0.011659222,2.0,7.20223634474414
12.0,50.0,5.0,5e+16,0.019800044,2.0,7.147219788200338
12.0,50.0,5.0,5e+16,0.031902732,2.0,7.064239149009679
12.0,50.0,5.0,5e+16,0.049895394,2.0,6.937998139190803
12.0,50.0,5.0,5e+16,0.076404584,2.0,6.74524920278204
12.0,50.0,5.0,5e+16,0.11546146,2.0,6.447205674322876
12.0,50.0,5.0,5e+16,0.16546146,2.0,6.0511124405449825
12.0,50.0,5.0,5e+16,0.21546146,2.0,5.667188913724139
12.0,50.0,5.0,5e+16,0.26546146,2.0,5.330476120970906
12.0,50.0,5.0,5e+16,0.31546146,2.0,5.058625451325684
12.0,50.0,5.0,5e+16,0.36546146,2.0,4.846618061052107
12.0,50.0,5.0,5e+16,0.41546146,2.0,4.680697188417923
12.0,50.0,5.0,5e+16,0.46546146,2.0,4.54722936914652
12.0,50.0,5.0,5e+16,0.5,2.0,4.468914310205199
