lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,500000000000000.0,0.0,2.5,7.189410089108301
12.0,50.0,5.0,500000000000000.0,0.0025,2.5,7.173639842915411
12.0,50.0,5.0,500000000000000.0,0.0061833333,2.5,7.150318012646342
12.0,50.0,5.0,500000000000000.0,0.011659222,2.5,7.1154474501848
12.0,50.0,5.0,500000000000000.0,0.019800044,2.5,7.063144912584615
12.0,50.0,5.0,500000000000000.0,0.031902732,2.5,6.984277198751427
12.0,50.0,5.0,500000000000000.0,0.049895394,2.5,6.8643608717214155
12.0,50.0,5.0,500000000000000.0,0.076644486,2.5,6.679627565615656
12.0,50.0,5.0,500000000000000.0,0.11605482,2.5,6.39322779527675
12.0,50.0,5.0,500000000000000.0,0.16605482,2.5,6.014222491107899
12.0,50.0,5.0,500000000000000.0,0.21605482,2.5,5.643804246369548
12.0,50.0,5.0,500000000000000.0,0.26605482,2.5,5.316398347166319
12.0,50.0,5.0,500000000000000.0,0.31605482,2.5,5.050572645635572
12.0,50.0,5.0,500000000000000.0,0.36605482,2.5,4.842530840898659
12.0,50.0,5.0,500000000000000.0,0.41605482,2.5,4.679445544266367
12.0,50.0,5.0,500000000000000.0,0.46605482,2.5,4.548030554822451
12.0,50.0,5.0,500000000000000.0,0.5,2.5,4.472086495643771
