lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+18,0.0,3.0,5.416647039176408
12.0,50.0,5.0,3e+18,0.0025,3.0,5.409596190082599
12.0,50.0,5.0,3e+18,0.0061833333,3.0,5.399253039741766
12.0,50.0,5.0,3e+18,0.011659222,3.0,5.3839723921673315
12.0,50.0,5.0,3e+18,0.019800044,3.0,5.36145521680414
12.0,50.0,5.0,3e+18,0.031902732,3.0,5.3283944489201645
12.0,50.0,5.0,3e+18,0.049895394,3.0,5.280030048899558
12.0,50.0,5.0,3e+18,0.076404584,3.0,5.210032930603058
12.0,50.0,5.0,3e+18,0.11546146,3.0,5.1080769051081845
12.0,50.0,5.0,3e+18,0.16546146,3.0,4.97644582082453
12.0,50.0,5.0,3e+18,0.21546146,3.0,4.842913219734059
12.0,50.0,5.0,3e+18,0.26546146,3.0,4.71211083793075
12.0,50.0,5.0,3e+18,0.31546146,3.0,4.590365882330395
12.0,50.0,5.0,3e+18,0.36546146,3.0,4.481354002037673
12.0,50.0,5.0,3e+18,0.41546146,3.0,4.385589529697341
12.0,50.0,5.0,3e+18,0.46546146,3.0,4.301843130295927
12.0,50.0,5.0,3e+18,0.5,3.0,4.250030425850527
