lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+18,0.0,4.0,4.764624214231313
12.0,50.0,5.0,5e+18,0.0025,4.0,4.760994288382974
12.0,50.0,5.0,5e+18,0.0061833333,4.0,4.755668812282141
12.0,50.0,5.0,5e+18,0.011659222,4.0,4.747799968957925
12.0,50.0,5.0,5e+18,0.019800044,4.0,4.736201438642241
12.0,50.0,5.0,5e+18,0.031902732,4.0,4.7191627462038035
12.0,50.0,5.0,5e+18,0.049895394,4.0,4.6942216839111275
12.0,50.0,5.0,5e+18,0.076644486,4.0,4.657777160351665
12.0,50.0,5.0,5e+18,0.11605482,4.0,4.604657825812257
12.0,50.0,5.0,5e+18,0.16605482,4.0,4.53654864882024
12.0,50.0,5.0,5e+18,0.21605482,4.0,4.466478514639618
12.0,50.0,5.0,5e+18,0.26605482,4.0,4.395217898341595
12.0,50.0,5.0,5e+18,0.31605482,4.0,4.324967149484722
12.0,50.0,5.0,5e+18,0.36605482,4.0,4.257936049090823
12.0,50.0,5.0,5e+18,0.41605482,4.0,4.19536860736432
12.0,50.0,5.0,5e+18,0.46605482,4.0,4.137661896803814
12.0,50.0,5.0,5e+18,0.5,4.0,4.101213972093994
