lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+16,0.0,1.0,8.279100413225008
12.0,50.0,5.0,8e+16,0.0025,1.0,8.25383522502094
12.0,50.0,5.0,8e+16,0.0061833333,1.0,8.21648256441991
12.0,50.0,5.0,8e+16,0.011659222,1.0,8.160660647323487
12.0,50.0,5.0,8e+16,0.019800044,1.0,8.07704852901617
12.0,50.0,5.0,8e+16,0.031902732,1.0,7.9515112345854915
12.0,50.0,5.0,8e+16,0.049895394,1.0,7.762491826200529
12.0,50.0,5.0,8e+16,0.076404584,1.0,7.4799273875819665
12.0,50.0,5.0,8e+16,0.115108,1.0,7.06282449303984
12.0,50.0,5.0,8e+16,0.165108,1.0,6.528828528861007
12.0,50.0,5.0,8e+16,0.215108,1.0,6.026190054556086
12.0,50.0,5.0,8e+16,0.265108,1.0,5.591540601773507
12.0,50.0,5.0,8e+16,0.315108,1.0,5.248167307919864
12.0,50.0,5.0,8e+16,0.365108,1.0,4.9890664527775295
12.0,50.0,5.0,8e+16,0.415108,1.0,4.792962315449118
12.0,50.0,5.0,8e+16,0.465108,1.0,4.639065570113524
12.0,50.0,5.0,8e+16,0.5,1.0,4.549450162193987
