lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+16,0.0,4.0,5.63873359199905
12.0,50.0,5.0,8e+16,0.0025,4.0,5.630459749283846
12.0,50.0,5.0,8e+16,0.0061833333,4.0,5.618309233310248
12.0,50.0,5.0,8e+16,0.011659222,4.0,5.6003297563492564
12.0,50.0,5.0,8e+16,0.019800044,4.0,5.573779015905793
12.0,50.0,5.0,8e+16,0.031902732,4.0,5.534671855254054
12.0,50.0,5.0,8e+16,0.049895394,4.0,5.477220954117977
12.0,50.0,5.0,8e+16,0.076644486,4.0,5.392918952710641
12.0,50.0,5.0,8e+16,0.11605482,4.0,5.269670562997116
12.0,50.0,5.0,8e+16,0.16605482,4.0,5.112098571641054
12.0,50.0,5.0,8e+16,0.21605482,4.0,4.953362903485185
12.0,50.0,5.0,8e+16,0.26605482,4.0,4.800127052788456
12.0,50.0,5.0,8e+16,0.31605482,4.0,4.660338180563894
12.0,50.0,5.0,8e+16,0.36605482,4.0,4.537942052993852
12.0,50.0,5.0,8e+16,0.41605482,4.0,4.432582732930609
12.0,50.0,5.0,8e+16,0.46605482,4.0,4.3417342099329
12.0,50.0,5.0,8e+16,0.5,4.0,4.286851348441297
