lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+16,0.0,3.0,6.374378507214186
12.0,50.0,5.0,5e+16,0.0025,3.0,6.362547237125612
12.0,50.0,5.0,5e+16,0.0061833333,3.0,6.345117576519068
12.0,50.0,5.0,5e+16,0.011659222,3.0,6.319205202444963
12.0,50.0,5.0,5e+16,0.019800044,3.0,6.280666052556318
12.0,50.0,5.0,5e+16,0.031902732,3.0,6.223287443164536
12.0,50.0,5.0,5e+16,0.049895394,3.0,6.1376561129800615
12.0,50.0,5.0,5e+16,0.076644486,3.0,6.00886112875824
12.0,50.0,5.0,5e+16,0.11605482,3.0,5.814302399509662
12.0,50.0,5.0,5e+16,0.16605482,3.0,5.558530756226849
12.0,50.0,5.0,5e+16,0.21605482,3.0,5.302663814755481
12.0,50.0,5.0,5e+16,0.26605482,3.0,5.066629040700434
12.0,50.0,5.0,5e+16,0.31605482,3.0,4.864606055142384
12.0,50.0,5.0,5e+16,0.36605482,3.0,4.698694727180289
12.0,50.0,5.0,5e+16,0.41605482,3.0,4.563099234511147
12.0,50.0,5.0,5e+16,0.46605482,3.0,4.450539632175851
12.0,50.0,5.0,5e+16,0.5,3.0,4.384266466033756
