lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+17,0.0,1.5,7.53873154214625
12.0,50.0,5.0,3e+17,0.0025,1.5,7.520230646588206
12.0,50.0,5.0,3e+17,0.00615,1.5,7.493097060189655
12.0,50.0,5.0,3e+17,0.011576333,1.5,7.452485087782242
12.0,50.0,5.0,3e+17,0.019643482,1.5,7.3914978532762055
12.0,50.0,5.0,3e+17,0.031636644,1.5,7.299425656128607
12.0,50.0,5.0,3e+17,0.049466477,1.5,7.159361819225597
12.0,50.0,5.0,3e+17,0.075973495,1.5,6.943878346428168
12.0,50.0,5.0,3e+17,0.11502717,1.5,6.612346099684076
12.0,50.0,5.0,3e+17,0.16502717,1.5,6.176445231669849
12.0,50.0,5.0,3e+17,0.21502717,1.5,5.758490127189891
12.0,50.0,5.0,3e+17,0.26502717,1.5,5.3955200237100405
12.0,50.0,5.0,3e+17,0.31502717,1.5,5.105487286328504
12.0,50.0,5.0,3e+17,0.36502717,1.5,4.881434679474832
12.0,50.0,5.0,3e+17,0.41502717,1.5,4.70749357243906
12.0,50.0,5.0,3e+17,0.46502717,1.5,4.568364018532071
12.0,50.0,5.0,3e+17,0.5,1.5,4.486119142160362
