lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,2000000000000000.0,0.0,2.5,7.104854866643701
12.0,50.0,5.0,2000000000000000.0,0.0025,2.5,7.089513865751395
12.0,50.0,5.0,2000000000000000.0,0.0061833333,2.5,7.066835728675791
12.0,50.0,5.0,2000000000000000.0,0.011659222,2.5,7.032946722550655
12.0,50.0,5.0,2000000000000000.0,0.019800044,2.5,6.982156705578035
12.0,50.0,5.0,2000000000000000.0,0.031902732,2.5,6.905675151558105
12.0,50.0,5.0,2000000000000000.0,0.049895394,2.5,6.789543426977943
12.0,50.0,5.0,2000000000000000.0,0.076644486,2.5,6.610972699326595
12.0,50.0,5.0,2000000000000000.0,0.11605482,2.5,6.334443491499277
12.0,50.0,5.0,2000000000000000.0,0.16605482,2.5,5.968011382796371
12.0,50.0,5.0,2000000000000000.0,0.21605482,2.5,5.608896680501003
12.0,50.0,5.0,2000000000000000.0,0.26605482,2.5,5.290521500513926
12.0,50.0,5.0,2000000000000000.0,0.31605482,2.5,5.031028600172828
12.0,50.0,5.0,2000000000000000.0,0.36605482,2.5,4.8271547428823816
12.0,50.0,5.0,2000000000000000.0,0.41605482,2.5,4.666707829579199
12.0,50.0,5.0,2000000000000000.0,0.46605482,2.5,4.537087727654688
12.0,50.0,5.0,2000000000000000.0,0.5,2.5,4.462030790864928
