lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
10.8,45.0,4.5,1000000000000000.0,0.0,1.0,8.513040429383524
10.8,45.0,4.5,1000000000000000.0,0.0025,1.0,8.485553581258849
10.8,45.0,4.5,1000000000000000.0,0.0061833333,1.0,8.444967748296676
10.8,45.0,4.5,1000000000000000.0,0.011659222,1.0,8.384442262908422
10.8,45.0,4.5,1000000000000000.0,0.019800044,1.0,8.294060429592857
10.8,45.0,4.5,1000000000000000.0,0.031902732,1.0,8.158878348974541
10.8,45.0,4.5,1000000000000000.0,0.049734025,1.0,7.958344685586946
10.8,45.0,4.5,1000000000000000.0,0.076005464,1.0,7.660988601611297
10.8,45.0,4.5,1000000000000000.0,0.11436177,1.0,7.225528247045355
10.8,45.0,4.5,1000000000000000.0,0.16436177,1.0,6.665162249003522
10.8,45.0,4.5,1000000000000000.0,0.21436177,1.0,6.136186771147054
10.8,45.0,4.5,1000000000000000.0,0.26436177,1.0,5.675152424075892
10.8,45.0,4.5,1000000000000000.0,0.31436177,1.0,5.3097175837202055
10.8,45.0,4.5,1000000000000000.0,0.36436177,1.0,5.035487199471395
10.8,45.0,4.5,1000000000000000.0,0.41436177,1.0,4.830612418424256
10.8,45.0,4.5,1000000000000000.0,0.46436177,1.0,4.6715802108888935
10.8,45.0,4.5,1000000000000000.0,0.5,1.0,4.577846380612138
