lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+17,0.0,0.5,8.669062851995653
12.0,50.0,5.0,8e+17,0.0025,0.5,8.64157606623859
12.0,50.0,5.0,8e+17,0.0061833333,0.5,8.60087899730019
12.0,50.0,5.0,8e+17,0.011659222,0.5,8.539959615209959
12.0,50.0,5.0,8e+17,0.019800044,0.5,8.44853671721091
12.0,50.0,5.0,8e+17,0.031902732,0.5,8.310831194562857
12.0,50.0,5.0,8e+17,0.049895394,0.5,8.102358830100185
12.0,50.0,5.0,8e+17,0.076404584,0.5,7.786754007768885
12.0,50.0,5.0,8e+17,0.115108,0.5,7.31452356650486
12.0,50.0,5.0,8e+17,0.165108,0.5,6.716924980001948
12.0,50.0,5.0,8e+17,0.215108,0.5,6.165214769152912
12.0,50.0,5.0,8e+17,0.265108,0.5,5.6941926672902206
12.0,50.0,5.0,8e+17,0.315108,0.5,5.324129641623706
12.0,50.0,5.0,8e+17,0.365108,0.5,5.046720490769895
12.0,50.0,5.0,8e+17,0.415108,0.5,4.838966623252099
12.0,50.0,5.0,8e+17,0.465108,0.5,4.677519648675256
12.0,50.0,5.0,8e+17,0.5,0.5,4.5843039695959416
