lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
14.4,60.0,6.0,1000000000000000.0,0.0,5.0,5.647575251736854
14.4,60.0,6.0,1000000000000000.0,0.0025,5.0,5.638589598170845
14.4,60.0,6.0,1000000000000000.0,0.0061833333,5.0,5.625364548578037
14.4,60.0,6.0,1000000000000000.0,0.011659222,5.0,5.605729219481975
14.4,60.0,6.0,1000000000000000.0,0.019800044,5.0,5.576579492854508
14.4,60.0,6.0,1000000000000000.0,0.031902732,5.0,5.533283608635587
14.4,60.0,6.0,1000000000000000.0,0.049895394,5.0,5.468831241623861
14.4,60.0,6.0,1000000000000000.0,0.076644486,5.0,5.3722917593609045
14.4,60.0,6.0,1000000000000000.0,0.11605482,5.0,5.22719102715647
14.4,60.0,6.0,1000000000000000.0,0.16605482,5.0,5.039516151016893
14.4,60.0,6.0,1000000000000000.0,0.21605482,5.0,4.856429315033017
14.4,60.0,6.0,1000000000000000.0,0.26605482,5.0,4.689823688894419
14.4,60.0,6.0,1000000000000000.0,0.31605482,5.0,4.546990485821217
14.4,60.0,6.0,1000000000000000.0,0.36605482,5.0,4.427617079746512
14.4,60.0,6.0,1000000000000000.0,0.41605482,5.0,4.326421562286676
14.4,60.0,6.0,1000000000000000.0,0.46605482,5.0,4.238934129197754
14.4,60.0,6.0,1000000000000000.0,0.5,5.0,4.185889348515886
