lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+16,0.0,2.5,6.735348538915879
12.0,50.0,5.0,8e+16,0.0025,2.5,6.721751342664233
12.0,50.0,5.0,8e+16,0.0061833333,2.5,6.701688645392094
12.0,50.0,5.0,8e+16,0.011659222,2.5,6.6717903347777625
12.0,50.0,5.0,8e+16,0.019800044,2.5,6.627159275019809
12.0,50.0,5.0,8e+16,0.031902732,2.5,6.560340744771505
12.0,50.0,5.0,8e+16,0.049895394,2.5,6.459738252894533
12.0,50.0,5.0,8e+16,0.076404584,2.5,6.308059543261088
12.0,50.0,5.0,8e+16,0.11546146,2.5,6.075636753284546
12.0,50.0,5.0,8e+16,0.16546146,2.5,5.7649953451807665
12.0,50.0,5.0,8e+16,0.21546146,2.5,5.457182512364949
12.0,50.0,5.0,8e+16,0.26546146,2.5,5.179335150536615
12.0,50.0,5.0,8e+16,0.31546146,2.5,4.9479326401783625
12.0,50.0,5.0,8e+16,0.36546146,2.5,4.762434924648933
12.0,50.0,5.0,8e+16,0.41546146,2.5,4.613674733467019
12.0,50.0,5.0,8e+16,0.46546146,2.5,4.491971510326074
12.0,50.0,5.0,8e+16,0.5,2.5,4.4197692075269
