lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
14.4,60.0,6.0,1000000000000000.0,0.0,3.0,6.994722769041224
14.4,60.0,6.0,1000000000000000.0,0.0025,3.0,6.976999504242382
14.4,60.0,6.0,1000000000000000.0,0.0061833333,3.0,6.9507487473180225
14.4,60.0,6.0,1000000000000000.0,0.011659222,3.0,6.9114141797027
14.4,60.0,6.0,1000000000000000.0,0.019800044,3.0,6.852244149965654
14.4,60.0,6.0,1000000000000000.0,0.031902732,3.0,6.762732282371705
14.4,60.0,6.0,1000000000000000.0,0.049895394,3.0,6.626284100569854
14.4,60.0,6.0,1000000000000000.0,0.076404584,3.0,6.418647323845894
14.4,60.0,6.0,1000000000000000.0,0.11546146,3.0,6.103838125390344
14.4,60.0,6.0,1000000000000000.0,0.16546146,3.0,5.707065895231908
14.4,60.0,6.0,1000000000000000.0,0.21546146,3.0,5.3509727618627645
14.4,60.0,6.0,1000000000000000.0,0.26546146,3.0,5.059061647552923
14.4,60.0,6.0,1000000000000000.0,0.31546146,3.0,4.834143758853277
14.4,60.0,6.0,1000000000000000.0,0.36546146,3.0,4.661173039929698
14.4,60.0,6.0,1000000000000000.0,0.41546146,3.0,4.522218150405807
14.4,60.0,6.0,1000000000000000.0,0.46546146,3.0,4.406937208864629
14.4,60.0,6.0,1000000000000000.0,0.5,3.0,4.337965682142277
