lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+18,0.0,2.0,5.943141437779023
12.0,50.0,5.0,5e+18,0.0025,2.0,5.933038419792036
12.0,50.0,5.0,5e+18,0.00615,2.0,5.918332131230756
12.0,50.0,5.0,5e+18,0.011576333,2.0,5.896562882524821
12.0,50.0,5.0,5e+18,0.019643482,2.0,5.864391444544372
12.0,50.0,5.0,5e+18,0.031636644,2.0,5.816960008749715
12.0,50.0,5.0,5e+18,0.049466477,2.0,5.74716654910656
12.0,50.0,5.0,5e+18,0.075735764,2.0,5.645364117389616
12.0,50.0,5.0,5e+18,0.11443918,2.0,5.495723274502496
12.0,50.0,5.0,5e+18,0.16443918,2.0,5.299898085012019
12.0,50.0,5.0,5e+18,0.21443918,2.0,5.1037669034213025
12.0,50.0,5.0,5e+18,0.26443918,2.0,4.918180266872137
12.0,50.0,5.0,5e+18,0.31443918,2.0,4.753513803174663
12.0,50.0,5.0,5e+18,0.36443918,2.0,4.612881817241577
12.0,50.0,5.0,5e+18,0.41443918,2.0,4.494081268369595
12.0,50.0,5.0,5e+18,0.46443918,2.0,4.393351282095816
12.0,50.0,5.0,5e+18,0.5,2.0,4.330551298052702
