lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+18,0.0,4.0,5.220588779901604
12.0,50.0,5.0,1e+18,0.0025,4.0,5.214631187028776
12.0,50.0,5.0,1e+18,0.0061833333,4.0,5.205891872697947
12.0,50.0,5.0,1e+18,0.011659222,4.0,5.192977525287222
12.0,50.0,5.0,1e+18,0.019800044,4.0,5.173945291986351
12.0,50.0,5.0,1e+18,0.031902732,4.0,5.145997535897701
12.0,50.0,5.0,1e+18,0.049895394,4.0,5.105108120117181
12.0,50.0,5.0,1e+18,0.076644486,4.0,5.045397464940347
12.0,50.0,5.0,1e+18,0.11605482,4.0,4.958498399547848
12.0,50.0,5.0,1e+18,0.16605482,4.0,4.847417780521477
12.0,50.0,5.0,1e+18,0.21605482,4.0,4.734487248427871
12.0,50.0,5.0,1e+18,0.26605482,4.0,4.622725192699086
12.0,50.0,5.0,1e+18,0.31605482,4.0,4.516932755665759
12.0,50.0,5.0,1e+18,0.36605482,4.0,4.4205320444277465
12.0,50.0,5.0,1e+18,0.41605482,4.0,4.334452562575419
12.0,50.0,5.0,1e+18,0.46605482,4.0,4.257998874519003
12.0,50.0,5.0,1e+18,0.5,4.0,4.211010965716769
