lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+18,0.0,5.0,4.6291266528070105
12.0,50.0,5.0,3e+18,0.0025,5.0,4.626091331558067
12.0,50.0,5.0,3e+18,0.0061833333,5.0,4.621635644598998
12.0,50.0,5.0,3e+18,0.011659222,5.0,4.6150448696375035
12.0,50.0,5.0,3e+18,0.019800044,5.0,4.605318571628203
12.0,50.0,5.0,3e+18,0.031902732,5.0,4.591006119749856
12.0,50.0,5.0,3e+18,0.049895394,5.0,4.5699969671570635
12.0,50.0,5.0,3e+18,0.076644486,5.0,4.539199350900956
12.0,50.0,5.0,3e+18,0.11605482,5.0,4.494179961031367
12.0,50.0,5.0,3e+18,0.16605482,5.0,4.436321652072023
12.0,50.0,5.0,3e+18,0.21605482,5.0,4.376678591685266
12.0,50.0,5.0,3e+18,0.26605482,5.0,4.315670516784238
12.0,50.0,5.0,3e+18,0.31605482,5.0,4.254849072958658
12.0,50.0,5.0,3e+18,0.36605482,5.0,4.196009848809435
12.0,50.0,5.0,3e+18,0.41605482,5.0,4.140371641011812
12.0,50.0,5.0,3e+18,0.46605482,5.0,4.088482496973707
12.0,50.0,5.0,3e+18,0.5,5.0,4.055444239277908
