lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
10.8,45.0,4.5,1000000000000000.0,0.0,3.5,6.342586862137292
10.8,45.0,4.5,1000000000000000.0,0.0025,3.5,6.330941336358438
10.8,45.0,4.5,1000000000000000.0,0.0061833333,3.5,6.3137876159276844
10.8,45.0,4.5,1000000000000000.0,0.011659222,3.5,6.2882912446924415
10.8,45.0,4.5,1000000000000000.0,0.019800044,3.5,6.250388782348201
10.8,45.0,4.5,1000000000000000.0,0.031902732,3.5,6.193964317181508
10.8,45.0,4.5,1000000000000000.0,0.049895394,3.5,6.1098034694057475
10.8,45.0,4.5,1000000000000000.0,0.076644486,3.5,5.983569871809901
10.8,45.0,4.5,1000000000000000.0,0.11605482,3.5,5.793443119162874
10.8,45.0,4.5,1000000000000000.0,0.16605482,3.5,5.544506636077104
10.8,45.0,4.5,1000000000000000.0,0.21605482,3.5,5.295143907531767
10.8,45.0,4.5,1000000000000000.0,0.26605482,3.5,5.063476078863467
10.8,45.0,4.5,1000000000000000.0,0.31605482,3.5,4.864183102575332
10.8,45.0,4.5,1000000000000000.0,0.36605482,3.5,4.69994282699094
10.8,45.0,4.5,1000000000000000.0,0.41605482,3.5,4.565469641311545
10.8,45.0,4.5,1000000000000000.0,0.46605482,3.5,4.453782105387108
10.8,45.0,4.5,1000000000000000.0,0.5,3.5,4.387954658354494
