lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,100000000000000.0,0.0,4.5,5.8250640229063295
12.0,50.0,5.0,100000000000000.0,0.0025,4.5,5.815687223265755
12.0,50.0,5.0,100000000000000.0,0.0061833333,4.5,5.801909817290465
12.0,50.0,5.0,100000000000000.0,0.011659222,4.5,5.781504722713421
12.0,50.0,5.0,100000000000000.0,0.019800044,4.5,5.751340305946983
12.0,50.0,5.0,100000000000000.0,0.031902732,4.5,5.7068534085330125
12.0,50.0,5.0,100000000000000.0,0.049895394,4.5,5.641416348575874
12.0,50.0,5.0,100000000000000.0,0.076644486,4.5,5.545312657447319
12.0,50.0,5.0,100000000000000.0,0.11605482,4.5,5.404945219190132
12.0,50.0,5.0,100000000000000.0,0.16605482,4.5,5.2261954159260755
12.0,50.0,5.0,100000000000000.0,0.21605482,4.5,5.0474232374711505
12.0,50.0,5.0,100000000000000.0,0.26605482,4.5,4.876239766415167
12.0,50.0,5.0,100000000000000.0,0.31605482,4.5,4.721870127883331
12.0,50.0,5.0,100000000000000.0,0.36605482,4.5,4.588753611033407
12.0,50.0,5.0,100000000000000.0,0.41605482,4.5,4.475770291951517
12.0,50.0,5.0,100000000000000.0,0.46605482,4.5,4.379486512421239
12.0,50.0,5.0,100000000000000.0,0.5,4.5,4.321757562991358
