lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,3.0,6.5912758458087195
12.0,50.0,5.0,1e+16,0.0025,3.0,6.577701609445412
12.0,50.0,5.0,1e+16,0.0061833333,3.0,6.557677546147941
12.0,50.0,5.0,1e+16,0.011659222,3.0,6.527850817508451
12.0,50.0,5.0,1e+16,0.019800044,3.0,6.4833410581502395
12.0,50.0,5.0,1e+16,0.031902732,3.0,6.416749113820219
12.0,50.0,5.0,1e+16,0.049895394,3.0,6.316619484987421
12.0,50.0,5.0,1e+16,0.076644486,3.0,6.1645408264499775
12.0,50.0,5.0,1e+16,0.11605482,3.0,5.932363106644746
12.0,50.0,5.0,1e+16,0.16605482,3.0,5.6282733785765275
12.0,50.0,5.0,1e+16,0.21605482,3.0,5.332774976088935
12.0,50.0,5.0,1e+16,0.26605482,3.0,5.071351418884563
12.0,50.0,5.0,1e+16,0.31605482,3.0,4.856777100701597
12.0,50.0,5.0,1e+16,0.36605482,3.0,4.686207227458856
12.0,50.0,5.0,1e+16,0.41605482,3.0,4.548745755372296
12.0,50.0,5.0,1e+16,0.46605482,3.0,4.434922249363962
12.0,50.0,5.0,1e+16,0.5,3.0,4.367939666283898
