lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1000000000000000.0,0.0,4.5,5.788010564345421
12.0,50.0,5.0,1000000000000000.0,0.0025,4.5,5.778590431174487
12.0,50.0,5.0,1000000000000000.0,0.0061833333,4.5,5.764742970940272
12.0,50.0,5.0,1000000000000000.0,0.011659222,4.5,5.744223764270156
12.0,50.0,5.0,1000000000000000.0,0.019800044,4.5,5.713857687716322
12.0,50.0,5.0,1000000000000000.0,0.031902732,4.5,5.668984010048213
12.0,50.0,5.0,1000000000000000.0,0.049895394,4.5,5.602732069329067
12.0,50.0,5.0,1000000000000000.0,0.076644486,4.5,5.5047582060470415
12.0,50.0,5.0,1000000000000000.0,0.11605482,4.5,5.3600020418014855
12.0,50.0,5.0,1000000000000000.0,0.16605482,4.5,5.173687852170983
12.0,50.0,5.0,1000000000000000.0,0.21605482,4.5,4.988320214225828
12.0,50.0,5.0,1000000000000000.0,0.26605482,4.5,4.814482832670259
12.0,50.0,5.0,1000000000000000.0,0.31605482,4.5,4.661470001302498
12.0,50.0,5.0,1000000000000000.0,0.36605482,4.5,4.5320643217131416
12.0,50.0,5.0,1000000000000000.0,0.41605482,4.5,4.422964471944019
12.0,50.0,5.0,1000000000000000.0,0.46605482,4.5,4.329563785784692
12.0,50.0,5.0,1000000000000000.0,0.5,4.5,4.273364744026922
